ids	count
3aa63e76-75c0-4bbf-8219-c6765dc9ddd7_ENSG00000136492.10	10.0
3abc221c-f6e1-453e-8ec4-55f20d06df07_ENSG00000136492.10	17.0
3b3be87a-3f0b-45ec-ab20-df3e319ac216_ENSG00000108384.16	50.0
3b50d26d-bf07-4d79-8109-d6e48d42ef61_ENSG00000136492.10	5.0
3b690654-409e-444d-a18f-fa848af5f6ff_ENSG00000185379.21	47.0
3b947334-e1b2-41f1-b5da-7a9f0a88d305_ENSG00000185379.21	119.0
3bde8e40-68b3-40b8-a879-a048c4600ae2_ENSG00000136492.10	111.0
3c22210d-2538-4d3f-a683-7acc33d56fae_ENSG00000136492.10	5.0
3c2b4599-43f9-49b6-a981-ecdd4dc9693d_ENSG00000136492.10	7.0
3c2e257d-cfe4-48a9-825a-8f68a2986fae_ENSG00000136492.10	7.0
3c5b50f4-325d-49d5-a6db-a09bc38c4f95_ENSG00000185379.21	29.0
3c5b96a7-5a9b-4d31-bd96-5b1fbdd2c45b_ENSG00000136492.10	71.0
3c9f14d6-ad2b-4349-b5b7-7a0e9ab7d0e3_ENSG00000136492.10	98.0
3cacf307-b09b-47b7-9bb4-8d9777df33fb_ENSG00000136492.10	8.0
3cd89777-66dc-4736-bd65-6970441cdb3d_ENSG00000108384.16	10.0
3cea0962-437d-4b95-a896-98a44d84385d_ENSG00000185379.21	126.0
3d0e0698-32a3-4798-9e26-98f7dad58a12_ENSG00000136492.10	6.0
3d129ba9-028f-4e64-82a3-de20f4dbfadb_ENSG00000136492.10	1713.0
3d152539-ba3d-4c36-ad60-5e9c266bd0ec_ENSG00000136492.10	7.0
3d2e4701-88e7-4369-9fd0-446167364750_ENSG00000136492.10	19.0
3d4ffb17-c623-40bc-afbb-942315cb5e1a_ENSG00000136492.10	9.0
3d51a195-2a56-43e9-8892-15b2ccaea434_ENSG00000136492.10	8.0
3dd7edca-95b4-492d-bffa-f6c95a681947_ENSG00000136492.10	82.0
3dfd6686-644f-4040-885d-a921454810d8_ENSG00000136492.10	27.0
3e2bb05d-f0ce-40ca-9afa-9c9b0aef7e0d_ENSG00000136492.10	20.0
3e35528b-83e8-4583-8413-60c3fdaf93e2_ENSG00000108384.16	430.0
3e6b2724-aeec-42b6-941f-47615dbdf13a_ENSG00000136492.10	6.0
3e7b8300-4c54-48c0-8a68-a3b2f6a275ae_ENSG00000108384.16	997.0
3e821ef4-7dfe-4866-bf49-9a1511b091e3_ENSG00000136492.10	20.0
3eb650f3-f2db-4a48-82e0-31dc20bb3de2_ENSG00000136492.10	49.0
3ebb3350-56b0-40e1-abba-ea9e2dbfb6e4_ENSG00000136492.10	5.0
3ec26818-4daa-449b-b03a-6cfae47f0c70_ENSG00000108384.16	160.0
3ec90d61-7e69-4028-bf92-dac851792f4c_ENSG00000136492.10	7.0
3f333313-f0fc-459d-9a18-9599543d80a0_ENSG00000136492.10	27.0
3f6c3f53-ffd2-4869-9f76-8515b92e7b8d_ENSG00000136492.10	5.0
3f6e0839-f4d9-490f-a064-3687cfcd6ccc_ENSG00000136492.10	11.0
3f762403-ed29-401b-94cc-58c91d458e83_ENSG00000108384.16	1145.0
3f88e8b8-bb9f-47a5-8cbe-df846d36116c_ENSG00000136492.10	12.0
3fbf157a-6cbf-4eb3-bf18-00b741408c11_ENSG00000108384.16	200.0
3ff1ba7e-f3bd-4edd-8eda-c155fb602893_ENSG00000136492.10	11.0
403f8b2e-3a84-4ee8-845e-87237e58610f_ENSG00000108384.16	19.0
4049de0c-9ada-4ea0-a383-2cad0dee8463_ENSG00000136492.10	26.0
4058b87d-63c4-469e-999a-1bd26625fd2e_ENSG00000136492.10	21.0
405d17d8-8cc5-47cc-8b85-049d2a8644be_ENSG00000136492.10	32.0
405d58f6-9849-452f-b96a-dfe1d9069b32_ENSG00000136492.10	6.0
4067e26e-93dc-4e3b-9829-137d8ded7543_ENSG00000108384.16	807.0
4083e7ef-4675-469f-9d30-54112b48a65a_ENSG00000136492.10	12.0
40916837-3e3e-4ae3-9875-c9b05985d2c7_ENSG00000136492.10	9.0
4096623e-eba5-421f-b812-9245ce6b1012_ENSG00000136492.10	87.0
40c07666-659a-4743-a64b-2f137dcf6bff_ENSG00000108384.16	13.0
40c0e187-2a51-4a08-8b8c-64976787e68d_ENSG00000136492.10	92.0
40c52890-cf62-4be8-afb6-15ed326e2cf7_ENSG00000136492.10	73.0
41181fec-17ca-4fa5-ab02-05db74eed03a_ENSG00000108384.16	5.0
412acb2f-e852-4be0-a287-5fc136c53f9f_ENSG00000108384.16	14.0
412c63ba-5b71-42f8-8500-77ab56f8f6f7_ENSG00000136492.10	7.0
414db223-ae99-4ecb-8813-71e42dad977d_ENSG00000136492.10	12.0
4157f230-923f-47c1-a5f6-45b4dce2753e_ENSG00000136492.10	14.0
41638152-3ad1-4b32-8996-e8794abb7f88_ENSG00000108384.16	84.0
41b1b45f-7e89-4e73-8426-b950e7a75df1_ENSG00000136492.10	19.0
41d1a6c9-ca0a-468d-bcea-1a198103c3d0_ENSG00000136492.10	313.0
41dd7cd9-d890-4ce2-a4f7-2be1a13d9d11_ENSG00000108384.16	16.0
41e965c0-c844-47f3-b5a8-81371cd7cba7_ENSG00000136492.10	94.0
41eeac46-1777-4c97-a0a0-94ae114009d4_ENSG00000108384.16	24.0
42069107-9663-4970-9a67-7fa12f64c3f0_ENSG00000108384.16	8.0
420720c9-2966-422a-86d4-6aea03fa1291_ENSG00000136492.10	8281.0
421a4d33-a560-491a-9e99-107784a6a35a_ENSG00000108384.16	80.0
426faa72-bec2-4b1f-8cc7-f8b5801fdb71_ENSG00000136492.10	33.0
42ce96b4-3f52-4703-9848-298936e08467_ENSG00000108384.16	9.0
42da8c86-eb0e-486e-b893-58d9294605ad_ENSG00000136492.10	857.0
42e0cfc2-13c3-4cd4-81a2-c0a56014ddfc_ENSG00000108384.16	14.0
42e4c081-acdc-4155-aa66-3a7d13cb22b6_ENSG00000136492.10	20.0
42f1b45f-23ad-4778-8594-f50611785177_ENSG00000136492.10	42.0
430b2d24-24f2-4c3c-87f6-e1e6ec80cddf_ENSG00000136492.10	14.0
4314cb03-188c-44ed-bd07-970c1bfcfe17_ENSG00000136492.10	250.0
432deab5-6b5f-4a1d-bd83-48bfb9919282_ENSG00000136492.10	97.0
434fc825-0f36-48c8-8a75-3e314ad047bc_ENSG00000136492.10	13.0
43655ace-f7a0-48a8-a74d-7a86bb60d808_ENSG00000136492.10	14.0
43718f5c-8199-4f18-b412-e15002052363_ENSG00000185379.21	31.0
43a97275-3a78-46d8-a0d0-22e7cdd18fb6_ENSG00000136492.10	19.0
43b73f28-49c8-497d-9011-b83ad84fd648_ENSG00000136492.10	4.0
43b7d1fc-1c6e-4557-985f-3c63037a3d04_ENSG00000136492.10	179.0
43e4ff94-c724-4de2-929b-3722643fd2dd_ENSG00000108384.16	17.0
43fdd00f-094c-40d8-8a24-ae03a47ea153_ENSG00000185379.21	4.0
441180ea-63a0-42d1-9234-ca9c17d5691c_ENSG00000108384.16	21581.0
4430f46c-e1a2-4fd3-bf6b-c4163bf22478_ENSG00000136492.10	20.0
443f7fa4-f95a-44e6-9917-ad52112649b7_ENSG00000108384.16	8.0
4456977b-f7d3-47e7-b106-ed570d0c29e0_ENSG00000136492.10	29.0
4475c4df-88c1-43d1-8f95-c2490f4e7bf5_ENSG00000136492.10	9.0
447c0ded-ceb5-4ed0-b60e-0f14619e18a0_ENSG00000108384.16	126.0
44993d1f-9f14-45f1-8c0d-8747e0a79ad2_ENSG00000136492.10	19.0
44c91a78-49ac-416c-8162-b4bfaa617601_ENSG00000136492.10	9.0
44da5ec9-b94f-4e4f-b874-0021720b631b_ENSG00000108384.16	12.0
44dd6a92-805c-41b0-b2d5-ccc79480eabe_ENSG00000108384.16	11.0
44de4f02-0398-4bde-aa14-ff1c1fb11ce7_ENSG00000108384.16	102.0
44ef3ab6-1bef-4e34-a441-03619097b678_ENSG00000136492.10	4.0
44fa4e97-cd26-403d-b50e-fd144709cc5c_ENSG00000136492.10	148.0
44fc2e8d-4f93-4ff4-9e7b-04d57c5f5e7a_ENSG00000185379.21	3603.0
44ff7b66-c917-4a50-84a6-6570346ca370_ENSG00000108384.16	1539.0
45186b4c-4222-4021-a2f4-55c4c9e82100_ENSG00000136492.10	538.0
45468858-d8e4-45ce-8a0b-20477f07e694_ENSG00000108384.16	16.0
456362de-fc75-4b52-959f-12ec672c99c1_ENSG00000136492.10	2.0
4572de97-92a3-432d-9f32-eb9447d83c1b_ENSG00000185379.21	43.0
4585b339-bf9b-47e9-8086-807f6bc0fec7_ENSG00000136492.10	40.0
459e1be8-9c94-4e1f-af7c-e2f214ce1c89_ENSG00000136492.10	54.0
45c5fa8b-ec8b-4031-8f8b-bfe6d1cd31aa_ENSG00000136492.10	21.0
45ce8a76-254f-4baf-a07b-b616d1bc57bc_ENSG00000185379.21	293.0
45e786d1-6eeb-4210-905b-70f358aa0df3_ENSG00000136492.10	63.0
45ed7553-e40e-44a1-bc49-a3a76a021c9b_ENSG00000136492.10	3.0
461ab7b3-30f4-4435-ba42-e871becb593e_ENSG00000136492.10	9.0
4629b181-22ab-430d-9ec9-5cc8ba30202b_ENSG00000108384.16	33.0
4643c5a9-ec6f-4b8c-a43e-81c34f656306_ENSG00000185379.21	35.0
4676c276-e2a7-4cb6-b217-5fb86dfd1732_ENSG00000185379.21	233.0
4679488f-b64b-4f38-97ea-0248ebedce92_ENSG00000108384.16	21.0
467b7be0-7cdb-40ab-94f5-088e07b102e2_ENSG00000108384.16	8.0
46802fd7-4c9b-48af-a604-5fa8bb0d1c72_ENSG00000136492.10	1215.0
469b4f7c-0b0f-41d2-9e33-ef5345f88ac8_ENSG00000108384.16	30.0
469dba9e-82b4-49bf-97fe-2a98ed10d85e_ENSG00000136492.10	9.0
46a22d78-2d91-45f9-bcf5-38c1fca56269_ENSG00000136492.10	11.0
46b9a0cf-7a0d-4b53-950c-1491503c6c70_ENSG00000136492.10	16.0
46c243da-86f3-4089-bc95-1e36a53faf65_ENSG00000136492.10	13.0
46cc117f-9959-4636-89ed-12f9e020767b_ENSG00000108384.16	246.0
46fa18ed-5b97-4e57-bd65-8095c3c53f60_ENSG00000136492.10	22.0
47004112-0547-45fc-be5d-5748948554ae_ENSG00000108384.16	6.0
4710bb6c-432f-4dca-8efd-51e728e9b95a_ENSG00000185379.21	26.0
4747064c-9d38-40e5-849c-dc113968e953_ENSG00000136492.10	57.0
475ebb52-8d2e-4092-9ab1-6a32d82cb670_ENSG00000108384.16	13.0
4765fdeb-c2ef-4754-b575-5f69453af456_ENSG00000108384.16	36.0
476f886d-8099-4c19-a830-74e676ecffe7_ENSG00000136492.10	7.0
47732a3f-7e19-45b2-9fea-82514ae74163_ENSG00000136492.10	2.0
477f51af-e677-4b3e-9ba0-214feab46739_ENSG00000136492.10	5.0
478fec9c-a5f2-4074-93b2-a96a914a72f2_ENSG00000136492.10	30.0
47912e80-bd1b-4069-bb2e-64e1d6c47783_ENSG00000108384.16	77.0
47926e51-7ccf-4304-9dd0-d3ca698dc5b4_ENSG00000136492.10	6.0
47a8c0ba-8e93-4bfa-a976-3f3df378cd0a_ENSG00000136492.10	8.0
47b7035f-8af3-4008-9954-f514dc587a86_ENSG00000136492.10	1687.0
47e86c1d-4f41-451c-a9dc-2028c5f7d298_ENSG00000136492.10	22.0
47f444d7-ce46-4ab8-ae20-5afe7904964f_ENSG00000108384.16	33.0
482ca5ed-add7-4603-af38-12b55c5ffed5_ENSG00000136492.10	7.0
4837b253-aa9b-4c94-8af9-0b7d1d86d70f_ENSG00000108384.16	382.0
4862f387-5a22-4999-bf85-39422a434593_ENSG00000136492.10	55.0
486ba686-f40d-4097-aeba-e6f2b9323166_ENSG00000136492.10	55.0
48784bf2-f728-4968-b63a-7078e7bf12cf_ENSG00000136492.10	13.0
48859a39-f2d0-4cd6-866b-f9c7f67b5e39_ENSG00000108384.16	12.0
489e0b27-58ac-4d2c-aa05-7b2852e95362_ENSG00000108384.16	18.0
48ae520f-23fa-4dd5-b9a9-858d0ea0670a_ENSG00000136492.10	159.0
48c4b705-f4a2-403f-9882-b5f573b4a962_ENSG00000136492.10	11.0
48c4f573-2f07-4a9e-b8c6-17bfd8f50b6e_ENSG00000108384.16	67.0
48d6dc6b-acdf-400e-8e81-f7b8a9c18f92_ENSG00000136492.10	4.0
48df4249-44fe-49ed-819b-a864e1157697_ENSG00000136492.10	742.0
490f1cf2-ffac-408b-afbf-8c9d2ee28bad_ENSG00000185379.21	94.0
4914416c-2d75-401d-841b-53ab8c6e1ad2_ENSG00000136492.10	38.0
49418177-8005-4f07-a01a-d437970fbc73_ENSG00000136492.10	13.0
49534239-563a-4aab-b171-64799c1f7ce8_ENSG00000136492.10	13.0
496e7337-5df8-4326-b89f-1229b8a5fef3_ENSG00000108384.16	18.0
499c3460-34fb-42f0-a6b5-6a02780591da_ENSG00000108384.16	33.0
49d7a43f-30d1-42c5-87c5-bd11a09c5844_ENSG00000136492.10	34.0
4a0ce32e-3e80-4e30-b2b4-963496079296_ENSG00000136492.10	11.0
4a1d8377-9f93-4578-a463-37208b61546a_ENSG00000136492.10	3.0
4a39316c-2b95-4f3f-a1b3-c33da3db2836_ENSG00000136492.10	17.0
4a3b0ee3-3f1c-4fd6-938b-4ae13c7785db_ENSG00000108384.16	674.0
4a3e07a7-9408-406c-9029-cf5cadd4f521_ENSG00000136492.10	18.0
4a642cb8-ed45-4ad0-aa27-3ddf713daa00_ENSG00000136492.10	5.0
4a89edf4-37c9-4c32-850a-174c25a60a56_ENSG00000136492.10	6.0
4a8e5c48-873b-42aa-818d-1108832581a9_ENSG00000108384.16	149.0
4aa27cb1-96cc-4bf9-872b-eb2090ff463f_ENSG00000136492.10	32.0
4afb7db5-16f3-4091-93f7-ddfed379f947_ENSG00000136492.10	31.0
4b0d8ea1-7ef7-4f39-9506-0c137294a418_ENSG00000136492.10	18.0
4b51b544-80dc-4519-a8d7-33a96a1f7af2_ENSG00000136492.10	170.0
4b5484b3-795b-4efa-8f5f-a58f8fbf5604_ENSG00000108384.16	18.0
4b97e431-379d-4478-a0f6-7e7102ef12d1_ENSG00000108384.16	82.0
4ba30c84-2842-49c5-99d2-b3b1238b9c78_ENSG00000108384.16	231.0
4bd12c0d-bd6e-4f70-866f-a49b3243783c_ENSG00000136492.10	687.0
4bec1be8-f0c7-4535-b50f-fcd8aa672e27_ENSG00000185379.21	196.0
4bf8b4b1-8973-4d20-adf1-52d62d64bf9f_ENSG00000185379.21	2567.0
4c5b67d4-2af6-40b8-a4a7-f1459490be6b_ENSG00000136492.10	26.0
4c83f156-ca00-462e-9325-51f8a51a64f1_ENSG00000136492.10	11.0
4cab1cf7-a61a-4b8b-b7b4-8c20782e3024_ENSG00000136492.10	178.0
4cb16a6c-84a2-488d-b8e2-d893e7c7efe8_ENSG00000136492.10	81.0
4cbbf40f-c497-4a36-b4a9-07ca51b233d9_ENSG00000136492.10	8.0
4cddf0c1-d331-47bc-a0e7-8aed4d19c54f_ENSG00000136492.10	5.0
4ce8c7c8-52e5-4085-bd61-466ab4aa6a76_ENSG00000136492.10	12.0
4d306792-fbad-49a3-b160-978064e40baf_ENSG00000136492.10	15.0
4d326050-93a9-4662-86e9-954c6043c3d3_ENSG00000185379.21	40.0
4d3c54c8-7814-4b31-ae89-150490c02e3e_ENSG00000108384.16	70.0
4d43c477-ff93-4fab-bfba-88bc456c0395_ENSG00000136492.10	20.0
4d72daf1-20de-47b3-9060-9303e91791d1_ENSG00000136492.10	8.0
4d846be6-878c-4fb1-a460-119ef5b3dd9d_ENSG00000185379.21	896.0
4d904fcc-6f5d-4874-9893-48149bd035d3_ENSG00000136492.10	202.0
4dba20f4-68e3-469d-8564-69e553c55214_ENSG00000136492.10	830.0
4ded3007-250e-40eb-900a-4765356475ed_ENSG00000108384.16	259.0
4dfbaf15-f213-45be-b0f1-7d739768cefa_ENSG00000108384.16	17.0
4dffa9e8-bc4e-4967-a614-1b08d67ddb53_ENSG00000136492.10	5.0
4e44ea7e-daab-4d70-829c-616f9233eb0c_ENSG00000136492.10	678.0
4e4ebe63-157f-48de-92da-e858b35e0636_ENSG00000108384.16	1579.0
4e5dc7da-0208-4a24-af1b-092a507250bd_ENSG00000136492.10	19.0
4e62c5df-60cd-4628-88c1-431b5c2c7fb5_ENSG00000136492.10	2127.0
4e7b60fc-27e6-4adc-94c9-c16793b4ac47_ENSG00000136492.10	3.0
4e7cb571-9ef7-482c-9c47-985115cc8882_ENSG00000136492.10	185.0
4e82fa57-dfd2-4beb-8905-bbf5024c208e_ENSG00000185379.21	30.0
4e9e1961-9b23-4bb3-8939-ba146778664b_ENSG00000136492.10	492.0
4eab0815-5153-49ed-886b-f6685ffe1b97_ENSG00000136492.10	4.0
4eb8a620-c5b0-4365-945e-84232412fdaf_ENSG00000108384.16	11.0
4ec569a4-70d5-4353-a210-c2e25d611122_ENSG00000136492.10	6.0
4f015e9b-5fe4-4e4d-8c6b-c06f5d748716_ENSG00000136492.10	41.0
4f034c0d-01da-4041-bbd6-31e0ab321330_ENSG00000136492.10	52.0
4f1c4b0f-ead6-47f3-bfe2-79f7507c0df6_ENSG00000136492.10	23.0
4f26132c-d853-4454-9343-c045e70f8af3_ENSG00000136492.10	53.0
4f27b8c2-deea-4a6e-856f-ea20fae6c644_ENSG00000108384.16	30.0
4f464985-fbeb-4589-be7f-1274f62c5b8b_ENSG00000108384.16	11.0
4f9eda12-6563-4d4c-a305-58e8f63d9ef3_ENSG00000136492.10	34.0
4fb121d5-3bfb-46e5-acb8-845da5aceb62_ENSG00000136492.10	19.0
4fcf2ed2-d64d-4b4d-848b-92b358e97be6_ENSG00000185379.21	12.0
4fd32c2c-28be-4e9f-a8c4-3b66eec08786_ENSG00000108384.16	518.0
4fe0e218-4769-445e-a065-97deca799d0b_ENSG00000136492.10	69.0
4fed3557-4060-422d-b596-38f86d4c63c5_ENSG00000108384.16	74.0
4ff10526-7b36-428e-8496-94e4bf18fc23_ENSG00000136492.10	12.0
4fff14b7-5058-4cdc-b88e-b79bc2bf6aa8_ENSG00000108384.16	1259.0
5013a3db-3233-4e3b-998e-818c6d660259_ENSG00000108384.16	14.0
502a7b93-65e6-4dbb-926a-4f2316b3a6fa_ENSG00000136492.10	13.0
502b0971-7711-428e-999f-5654acf54b1d_ENSG00000136492.10	12.0
502ed7bb-280b-4dee-b9e0-37a59281683e_ENSG00000108384.16	13.0
503e1b6c-537d-4c56-93d4-61a41d448fc5_ENSG00000136492.10	15.0
505b7619-0b94-4563-a689-e03c7aac0e4e_ENSG00000185379.21	70.0
5088b863-fd8e-41c5-806c-bf730277194e_ENSG00000136492.10	3451.0
5092e9a5-d9a4-4050-8a2c-7d418f85751d_ENSG00000136492.10	4.0
50bc3ddf-d639-4954-beef-ecd7b54f6c51_ENSG00000136492.10	5.0
50c4ef7b-4b4f-4536-9ff2-3fcc3df7c09b_ENSG00000136492.10	47.0
50dff347-160e-435c-88cf-6cf43cafa6cc_ENSG00000108384.16	23.0
50f604da-4b89-4144-86a0-f57d0e30b064_ENSG00000136492.10	8.0
5130d781-50f1-4eb7-9720-78329768486a_ENSG00000136492.10	101.0
514a95cd-7e03-480a-9d34-4b91282e4962_ENSG00000136492.10	4.0
514b6995-f201-470a-9558-cf6f34bb2a1d_ENSG00000136492.10	255.0
5155fa8f-2b1f-4b55-bdd6-1e7df5a01c59_ENSG00000136492.10	14.0
518ca7e6-d067-42eb-8c32-782314dc09e2_ENSG00000136492.10	13.0
5192bfed-5be0-48e8-8867-1786f18fe0e7_ENSG00000136492.10	137.0
5195ff7b-513d-45ad-a23f-948591ac86e2_ENSG00000185379.21	27.0
51973990-f58c-46f4-ac00-032f5b464e15_ENSG00000108384.16	137.0
5197b0d4-c9f7-4c67-8186-79b988af2f14_ENSG00000108384.16	18.0
51b37c8f-abc4-497d-9c1d-f0bc8713a08f_ENSG00000136492.10	42.0
51ce4866-19ba-471c-b21c-deac1586d177_ENSG00000136492.10	517.0
51db8b32-35c6-4b26-923a-44873086ec4b_ENSG00000136492.10	6.0
51e898bc-9c7f-4748-975b-d6caf3261dd5_ENSG00000136492.10	11.0
51f55ed9-7291-4cb2-aad1-7c09c969a959_ENSG00000108384.16	2177.0
520b8000-004b-453e-8c24-c4927bf5c5a9_ENSG00000136492.10	5.0
523187e0-4e64-499f-a95a-546a60e5e4de_ENSG00000136492.10	118.0
524f0124-ab7a-4c39-bf6a-f214ae97a9f3_ENSG00000108384.16	15.0
5256de38-9e73-4138-8784-17be5c62e2f1_ENSG00000136492.10	17.0
5258c8de-5c47-4b43-a28c-f98600004009_ENSG00000108384.16	20.0
527a5657-7092-45c0-a579-a28afe9a44cb_ENSG00000136492.10	61.0
5280556b-3674-45f9-84c1-9cd21ba610ed_ENSG00000108384.16	199.0
529e2a9f-96d6-47d4-88b8-d8175bf27a69_ENSG00000108384.16	43.0
52a260e7-2627-4134-906f-a1eca304bc49_ENSG00000136492.10	38.0
52b154d2-bcff-4e5b-9625-a50fd13680f3_ENSG00000108384.16	1037.0
52d80abf-a6ba-4539-b7df-b3e386ddf589_ENSG00000136492.10	37.0
52f20adb-e8da-4e84-a4b3-bd0df2afce83_ENSG00000108384.16	16.0
52f8c44a-0516-42f4-bd26-2023a27b9f0f_ENSG00000108384.16	55.0
52fd0a59-9e51-498c-9b75-7ec0565bd6fa_ENSG00000108384.16	241.0
532a7366-0759-415b-b8dd-f27e5a5ce5d2_ENSG00000136492.10	20.0
53478209-10d0-42e0-a19e-39678bdf3f04_ENSG00000185379.21	269.0
536c7a75-86e5-4bbb-ae88-29c71c62efdb_ENSG00000108384.16	5.0
537341bf-777f-46e3-b09d-9cc1e25439a5_ENSG00000136492.10	182.0
5391e280-f8b5-47e6-8af9-80d7cf10e1a8_ENSG00000185379.21	1273.0
53c491cd-9977-4b06-8c6b-250845be00f1_ENSG00000136492.10	8.0
53fa6e94-83b2-4c34-bc20-50ec61969c03_ENSG00000136492.10	7.0
53fb2d49-9fc1-4dc1-97f0-270e162cfa23_ENSG00000136492.10	1409.0
5414afbd-7135-4cf9-bc82-4a2d4394279f_ENSG00000108384.16	77.0
5454f504-3cfd-4d53-b30b-02db3dc91994_ENSG00000136492.10	5.0
54ac3cbe-d4d7-4286-ace1-058d5bc71884_ENSG00000185379.21	2378.0
54c61d81-3830-4a36-b32b-36e2fd842505_ENSG00000136492.10	47.0
54ccdc88-d1d2-41c5-a42b-4c686a2b9246_ENSG00000185379.21	46.0
54dfebb9-cb55-49f2-9c16-8865c98930eb_ENSG00000185379.21	36.0
54fdec90-63a8-481f-b350-c20edb2b3f26_ENSG00000136492.10	5031.0
550b1af4-359f-4d55-90e9-2f2c75835cc5_ENSG00000136492.10	100.0
551bc06a-2c84-44cd-bd4c-fe9e46012ef3_ENSG00000136492.10	52.0
55266c7c-2421-4a96-8cfb-a47db2879f77_ENSG00000136492.10	8.0
5537b260-b481-4bd5-b386-466e1af760e5_ENSG00000185379.21	378.0
5543c7a2-5271-4e6d-90dc-3772adf71321_ENSG00000136492.10	32.0
555c229b-4f20-4957-ab23-12c5fd5874e4_ENSG00000136492.10	14.0
5565c593-6b0d-42be-b296-caae48ecc85a_ENSG00000136492.10	9.0
556b562a-f488-4dbf-9b67-0a0bac95bde0_ENSG00000108384.16	11.0
557180cb-9c4d-4907-b478-1e9d6135eeeb_ENSG00000108384.16	357.0
557fe792-47c9-432c-894e-2c9042bf9dcf_ENSG00000136492.10	9.0
5587cc20-474b-41b2-bf02-b64c2d65d1df_ENSG00000136492.10	2242.0
55a4a91a-4071-41ba-a54f-bb35378b5ab7_ENSG00000136492.10	9.0
55ca2c8a-0611-4f4a-85b4-cced4f078eb7_ENSG00000108384.16	68.0
55d7a5e1-508a-45f6-b4f4-e7bb6dec586b_ENSG00000136492.10	107.0
55db385a-e5b1-432e-b154-faea0127e159_ENSG00000136492.10	38.0
55e8903f-8f63-4cc3-9657-0e258bf56071_ENSG00000136492.10	23.0
55ee2c6f-b255-4661-823d-6732f938f217_ENSG00000108384.16	333.0
56162704-b1a7-41aa-bd2b-88bb8cfeb762_ENSG00000136492.10	10.0
562137b9-efb9-44f7-a58e-cedd3e54ed9d_ENSG00000108384.16	71.0
567672d7-2491-454c-a5f8-eda284890451_ENSG00000136492.10	4.0
567a4a97-b591-4c87-aee8-b0f1cef7e6bc_ENSG00000108384.16	799.0
56814807-a35d-4a35-81a7-4bfa5d0f5353_ENSG00000136492.10	29.0
5699f0bf-d8b8-4bab-8e4e-09566935c444_ENSG00000136492.10	5.0
56a5e2df-5bd4-4a08-af36-42db02b331bd_ENSG00000108384.16	16.0
56ab9ed6-7e7c-438e-ae7d-1e9b3197cc1b_ENSG00000136492.10	202.0
56ac4b57-820d-4b3a-9260-210d5e2d58a6_ENSG00000136492.10	1.0
56b6770a-d06e-4e42-9bb6-d507badf3f1c_ENSG00000136492.10	16.0
56dccd10-8070-44b6-b9c0-8050badfe33b_ENSG00000136492.10	242.0
56de8348-0845-49de-9625-4ca9c6ec4e33_ENSG00000136492.10	62.0
56edd73d-49b0-4cc7-9087-895b0aa60c0b_ENSG00000136492.10	144.0
57078487-16e3-42a3-b06a-a15971333a44_ENSG00000136492.10	9.0
571023dc-3e07-4fe4-8438-275cde74f25e_ENSG00000136492.10	490.0
573384b5-d791-4738-9eb7-b6014edca77f_ENSG00000136492.10	28.0
573866d4-d2bd-4315-a593-54e383137429_ENSG00000136492.10	53.0
5739f449-1059-4cb4-8fb6-d680df746fa1_ENSG00000136492.10	360.0
5774b61f-be2f-44ce-b7a8-380bfe3d4be8_ENSG00000136492.10	9.0
579beef0-61fb-4622-90fe-d8ecc7b801e4_ENSG00000136492.10	33.0
579e6f89-1c4b-468c-b2fe-24797e962188_ENSG00000136492.10	8.0
57bb52e8-88bd-47bf-a805-cc916f19430e_ENSG00000136492.10	17.0
57d09823-ba9e-402a-bb32-b47436c5e2fd_ENSG00000136492.10	42.0
58049ec7-ecd1-4087-8d1d-3b8479795262_ENSG00000136492.10	7.0
58064bfc-e2a3-4685-9823-801c5168531c_ENSG00000108384.16	5.0
580fc8b7-1fd5-421a-ba47-20808979825f_ENSG00000136492.10	9.0
582bd176-6580-4b39-87c1-9513a40c3127_ENSG00000108384.16	11.0
5830a764-28d0-4ce1-b5a5-1dec648c416a_ENSG00000136492.10	15.0
58431076-efee-45ce-8afb-36a8f272a48a_ENSG00000136492.10	5.0
585f98c3-27a1-4dcd-a12c-a8e30729cf6a_ENSG00000136492.10	2.0
5865adce-2eda-4650-8fb7-af25d9a9f144_ENSG00000185379.21	45.0
586fb637-083c-4b9e-ae81-96d4b437e487_ENSG00000136492.10	12.0
58a6f322-ea5f-4f87-bde7-68aa41a96ffb_ENSG00000136492.10	17.0
58b1c7b1-4a50-482a-b201-6fa19966edac_ENSG00000108384.16	11.0
58d828cd-64c0-4c52-b0ae-13ccfb3649d4_ENSG00000136492.10	4.0
58ef45c1-dfe0-4740-bfbe-5bbde0d39c54_ENSG00000136492.10	4.0
58fd1a88-02ef-4b74-9cb6-fef762cd7237_ENSG00000108384.16	7.0
5904aa4e-7f89-4d6e-90f0-9eb43e7865b2_ENSG00000136492.10	41.0
590f1895-f4fa-4c13-a506-de1c87c0fce3_ENSG00000136492.10	40.0
59346e22-d816-447d-8e17-9549bc38bfaa_ENSG00000136492.10	2.0
594c1150-f6c2-4e61-9de0-a41865f71bb9_ENSG00000108384.16	1151.0
59842ea6-61db-406e-940a-5e6812121fac_ENSG00000136492.10	6.0
59a681da-9c40-4b21-9897-4608010af94f_ENSG00000136492.10	10.0
59af7335-e9a4-4492-9ee1-d0bfc7d1b632_ENSG00000108384.16	36.0
